Id,Country,Location Name,Missing,Missing Description,Total Missing,Total Missing Description
6497.0,MEXICO,MEXICO:  OFF COAST OF GUERRERO,,,,
5444.0,MEXICO,"MEXICO:  MICHOACAN, ARTEAGA",,,,
5484.0,MEXICO,"MEXICO:  OAXACA, SAN AGUSTIN, SAN FRANCISCO",,,,
5523.0,MEXICO,"MEXICO:  PUEBLA, VERACRUZ, OAXACA, MORELOS, GUERRERO",,,,
5524.0,MEXICO,MEXICO:  GUERRERO:  COAHUAYUTLA; MICHOACAN: CUITZEO,,,,
5537.0,MEXICO,MEXICO:  OAXACA,,,,
5619.0,MEXICO,"MEXICO:  VERACRUZ:  SAN ANDRES TUXTLA, TUXTEPEC",,,,
5623.0,MEXICO,"MEXICO:  MEXICALI, BAJA CALIFORNIA",,,,
5653.0,MEXICO,MEXICO:  ACAPULCO,,,,
5673.0,MEXICO,"MEXICO:  VILLA DE ALVAREZ, COLIMA, TECOMAN, JALISCO",,,,
5753.0,MEXICO,"MEXICO:  GUERRERO, MEXICO CITY",,,,
7370.0,MEXICO,GULF OF MEXICO,,,,
7501.0,MEXICO,"MEXICO:  GUERRERO, ATOYAC",,,,
7766.0,MEXICO,MEXICO:  BAJA CALIFORNIA,,,,
8812.0,MEXICO,MEXICO:  MEXICALI,,,,
8932.0,MEXICO,MEXICO:  BAJA CALIFORNIA,,,,
9767.0,MEXICO,MEXICO:  SAN ANDRES HUAXPALTEPEC,,,,
9853.0,MEXICO,MEXICO:  GUERRERO,,,,
9876.0,MEXICO,"MEXICO:  GUERRERO, OAXACA",,,,
10508.0,MEXICO,MEXICO:  MICHOACAN: LAZARO CARDENAS,,,,
10029.0,MEXICO,"MEXICO:  SAN MARCOS, ACAPULCO",,,,
10088.0,MEXICO,MEXICO:  GUERRERO; MEXICO CITY,,,,
10095.0,MEXICO,MEXICO:  TECPAN,,,,
10102.0,MEXICO,MEXICO; GUATEMALA:  SAN MARCOS,,,,
10104.0,MEXICO,MEXICO:  OAXACA,,,,
10350.0,MEXICO,MEXICO:  COCOTITLAN,,,,
10266.0,MEXICO,"MEXICO: OAXACA, CHIAPAS, TABASCO; GUATEMALA",,,,
10267.0,MEXICO,"MEXICO: MEXICO CITY, MORELOS, PUEBLA",,,,
10268.0,MEXICO,MEXICO:  OAXACA,,,,
10303.0,MEXICO,MEXICO:  OAXACA,,,,
10392.0,MEXICO,MEXICO:  CHIAPAS; GUATEMALA:  SAN MARCOS,,,,
10506.0,MEXICO,MEXICO: OAXACA,,,,
10572.0,MEXICO,MEXICO:  GUERRERO,,,,
10629.0,MEXICO,MEXICO:  OAXACA,,,,
10645.0,MEXICO,"MEXICO:  MICHOACAN, COLIMA, JALISCO",,,,
10647.0,MEXICO,"MEXICO: MEXICO CITY, MICHOACAN",,,,
2572.0,VENEZUELA,"VENEZUELA:  CASANAY (CASANAI),CARIACO",,,,
2583.0,VENEZUELA,VENEZUELA:  MACUTO,,,,
6899.0,VENEZUELA,VENEZUELA:  CARACAS,,,,
10055.0,VENEZUELA,VENEZUELA:  MAIQUETIA,,,,
6523.0,VENEZUELA,VENEZUELA: OCUMARE DE LA COSTA DE ORO,,,,
10214.0,VENEZUELA,"VENEZUELA: LARA, MARACAIBO",,,,
3385.0,VENEZUELA,VENEZUELA: CUMANA,,,,
6096.0,VENEZUELA,VENEZUELA: CUMANA,,,,
3948.0,VENEZUELA,VENEZUELA: EL TOCUYO,,,,
6369.0,VENEZUELA,VENEZUELA:  OFF THE COAST NEAR LA VELA,,,,
4379.0,VENEZUELA,VENEZUELA,,,,
4410.0,VENEZUELA,VENEZUELA,,,,
4463.0,VENEZUELA,VENEZUELA:  CARUPANO,,,,
4659.0,VENEZUELA,VENEZUELA,,,,
4688.0,VENEZUELA,VENEZUELA,,,,
5099.0,VENEZUELA,VENEZUELA,,,,
5104.0,VENEZUELA,"VENEZUELA:  CHURUGUARA,  FALCON, LARA",,,,
5196.0,VENEZUELA,"VENEZUELA:  FALCON, CARABOBO, CARACAS",,,,
5303.0,VENEZUELA,VENEZUELA:  BARQUISIMETO,,,,
5467.0,VENEZUELA,VENEZUELA:  CARIACO-CUMANA,,,,
8169.0,VENEZUELA,VENEZUELA:  CARIACO-CUMANA,,,,
8387.0,VENEZUELA,VENEZUELA:  CARABOBO,,,,
8592.0,VENEZUELA,VENEZUELA:  SIQUISIQUE,,,,
8993.0,VENEZUELA,VENEZUELA:  CARIACO,,,,
10161.0,VENEZUELA,VENEZUELA:  MERIDA,,,,
10345.0,VENEZUELA,VENEZUELA:  MERIDA,,,,
10323.0,VENEZUELA,VENEZUELA:  MERIDA,,,,
10357.0,VENEZUELA,VENEZUELA:  SUCRE; TRINIDAD,,,,
2574.0,TURKEY,"TURKEY:  KARS,KARAKURT,KAGIZMAN,DIGOR",,,,
2599.0,TURKEY,"TURKEY:  HASANKALE,HINS,ERZURUM",,,,
2602.0,TURKEY,"TURKEY:  AYVALIK, MOSKO IS; GREECE:  KHIOS",,,,
2615.0,TURKEY,TURKEY:  CANKIRI,,,,
2623.0,TURKEY,TURKEY:  THESSALONIKI,,,,
2647.0,TURKEY,TURKEY,,,,
2649.0,TURKEY,TURKEY:  MALAZGIRT,,,,
2653.0,TURKEY,"TURKEY:  VARGINIS,CARDAHLI,MEHKEREK",,,,
2710.0,TURKEY,TURKEY,,,,
2743.0,TURKEY,"TURKEY:  PUTURGE,CELIKHAN,RUMKALE",,,,
2849.0,TURKEY,"TURKEY:  FOCA,MENEMEN,GUZELHISAR",,,,
2854.0,TURKEY,"TURKEY:  ZARA,IPSALA,KOYULHISAR,ENDERS",,,,
2891.0,TURKEY,TURKEY:  KOGLACIK,,,,
2911.0,TURKEY,"TURKEY:  HACIHAMZA,OSMANCIK,ISKILIP",,,,
2955.0,TURKEY,TURKEY:  MARMARA SEA,,,,
3007.0,TURKEY,TURKEY:  GEMEREK,,,,
3016.0,TURKEY,"TURKEY:  BURDUR, KILINC, KECIBORLU, ISPARTA",,,,
3049.0,TURKEY,TURKEY,,,,
9072.0,TURKEY,TURKEY:  ERZURUM,,,,
3252.0,TURKEY,TURKEY:  ERZURUM,,,,
3257.0,TURKEY,TURKEY:  ARDAHAN,,,,
3274.0,TURKEY,TURKEY:  DINAR,,,,
3296.0,TURKEY,TURKEY; ARMENIA,,,,
3353.0,TURKEY,"TURKEY:  TEPEKOY, TORBALI",,,,
6078.0,TURKEY,TURKEY:  WESTERN,,,,
3393.0,TURKEY,TURKEY:  SUSEHRI,,,,
5740.0,TURKEY,TURKEY:  KURDISTAN:  DIYARBAKIR (MOUCHE DIARBEKIR),,,,
5743.0,TURKEY,TURKEY:  KURDISTAN:  DIYARBAKIR (DIARBEKIR),,,,
3540.0,TURKEY,TURKEY,,,,
3549.0,TURKEY,TURKEY:  KIGI,,,,
3614.0,TURKEY,TURKEY:  KIRSEHIR,,,,
3631.0,TURKEY,TURKEY,,,,
3645.0,TURKEY,TURKEY,,,,
3647.0,TURKEY,TURKEY:  ERZINCAN,,,,
6510.0,TURKEY,TURKEY:  ERZINCAN,,,,
3656.0,TURKEY,"TURKEY:  KAYSERI,DEVELI",,,,
3660.0,TURKEY,TURKEY-CIS,,,,
3684.0,TURKEY,"TURKEY:  VAN, ERCIS",,,,
3687.0,TURKEY,TURKEY:  ERZINCAN,,,,
3718.0,TURKEY,"TURKEY:  BALIKESIR,BIGADIC",,,,
3720.0,TURKEY,"TURKEY:  KASTAMONU, KARGI",,,,
3723.0,TURKEY,TURKEY:  CORUM,,,,
3724.0,TURKEY,TURKEY,,,,
3725.0,TURKEY,"TURKEY:  NIKSAR, ERBAA",,,,
3747.0,TURKEY,"TURKEY:  HENDEK, ADAPAZARI",,,,
3764.0,TURKEY,"TURKEY:  LADIK, SAMSUN, HAVZA",,,,
3769.0,TURKEY,TURKEY:  ANATOLIA: NE,,,,
3774.0,TURKEY,TURKEY,,,,
3780.0,TURKEY,TURKEY:  USAK,,,,
3789.0,TURKEY,TURKEY:  AYVALIK,,,,
3801.0,TURKEY,"TURKEY:  AELANA, CEYHAN, ADANA",,,,
3804.0,TURKEY,TURKEY,,,,
3805.0,TURKEY,"TURKEY:  VAN,BOLGESI",,,,
3814.0,TURKEY,"TURKEY:  DENIZLI, BURDUR",,,,
3820.0,TURKEY,"TURKEY:  IIGIN, KONYA",,,,
3825.0,TURKEY,TURKEY:  USTUKRAN,,,,
3917.0,TURKEY,TURKEY: KARLIOVA,,,,
3933.0,TURKEY,TURKEY,,,,
3977.0,TURKEY,TURKEY:  KURSUNLU,,,,
3989.0,TURKEY,"TURKEY:  PASINLER (HASANKALE), ERZURUM",,,,
3998.0,TURKEY,"TURKEY:  PASINLER (HASANKALE),ERZINCAN",,,,
4005.0,TURKEY,"TURKEY:  CEYHAN,MISIS",,,,
4014.0,TURKEY,"TURKEY:  YENICE, ONON",,,,
4022.0,TURKEY,TURKEY:  EDIRNE,,,,
4076.0,TURKEY,"TURKEY:  SOKE, AYDIN",,,,
4092.0,TURKEY,TURKEY:  ESKISEHIR,,,,
4123.0,TURKEY,TURKEY,,,,
4125.0,TURKEY,"TURKEY:  FETHIYE (LYCIA, ASIA MINOR)",,,,
4130.0,TURKEY,TURKEY:  ABANT,,,,
4187.0,TURKEY,"TURKEY:  KOYCEGIZ, MUGLA",,,,
4206.0,TURKEY,TURKEY:  NINIA,,,,
7780.0,TURKEY,TURKEY,,,,
4277.0,TURKEY,TURKEY:  IGDIR,,,,
9995.0,TURKEY,TURKEY:  YALOVA:  CINARCIK,,,,
4320.0,TURKEY,"TURKEY:  MALATYA,ADIYAMAN",,,,
4329.0,TURKEY,"TURKEY:  MANYAS, BURSA, BALIKESIR",,,,
4358.0,TURKEY,"TURKEY:  VARTO, MUS",,,,
4367.0,TURKEY,TURKEY,,,,
4370.0,TURKEY,TURKEY:  MUS,,,,
8337.0,TURKEY,TURKEY:  BAGICI,,,,
4376.0,TURKEY,TURKEY:  VARTO,,,,
4403.0,TURKEY,"TURKEY:  MUDURNU, ADAPAZARI",,,,
4404.0,TURKEY,TURKEY:  TUNCELI,,,,
4460.0,TURKEY,"TURKEY:  BARTIN, AMASRA, CAKRAZ",,,,
4464.0,TURKEY,TURKEY,,,,
4479.0,TURKEY,"TURKEY:  DEMIRCI, GORDES, SINDIRGI",,,,
4482.0,TURKEY,"TURKEY:  ALASEHIR, SARIGOL, KIRAZ",,,,
4488.0,TURKEY,"TURKEY:  DEMIRCI, WESTERN ANATOLIA, ISTANBUL",,,,
4523.0,TURKEY,TURKEY:  GEDIZ,,,,
4528.0,TURKEY,"TURKEY:  DEMIRCI, MANISA",,,,
4549.0,TURKEY,TURKEY:  SIVAS,,,,
4562.0,TURKEY,TURKEY:  BURDUR,,,,
6800.0,TURKEY,TURKEY:  BINGOL,,,,
4654.0,TURKEY,TURKEY:  IZMIR,,,,
4686.0,TURKEY,"TURKEY:  W; CANAKKALE, ECEABAT, GELIBOLU, LAPSEKI",,,,
4697.0,TURKEY,TURKEY:  LICE,,,,
4716.0,TURKEY,TURKEY,,,,
4719.0,TURKEY,TURKEY,,,,
4741.0,TURKEY,TURKEY:  DENIZLI,,,,
4752.0,TURKEY,TURKEY:  MURADIYE,,,,
4757.0,TURKEY,"IRAN:  SADAL,DALAK DASHI,AB-E-GARM,SIAH CHESHMEH",,,,
4767.0,TURKEY,TURKEY,,,,
4776.0,TURKEY,"IRAN:  SIAH CHESHMEH,MUKHUR,ZOLUL,DALIK DASHI",,,,
4790.0,TURKEY,TURKEY,,,,
4840.0,TURKEY,"TURKEY:  DURSUNBEY, ANATOLIA",,,,
4981.0,TURKEY,"TURKEY:  NW, BIGA, ERDEK, ISTANBUL",,,,
4999.0,TURKEY,"TURKEY:  ERZURUM, KARS, KHORASAN, PASINLER, NARMAN",,,,
5047.0,TURKEY,"TURKEY:  E, ERZURUM, OLUR-SENKAYA",,,,
5050.0,TURKEY,"TURKEY:  E, SENKAYA",,,,
5084.0,TURKEY,"TURKEY:  ERZURUM, KARS, AGRI, ARTVIN",,,,
5094.0,TURKEY,"TURKEY:  DOGANSEHIR-GOLBASHI, KAPIDERE",,,,
5106.0,TURKEY,"TURKEY:  YESILCE,  UCGOZE, SAM",,,,
5113.0,TURKEY,"TURKEY:  AYDIN, DENIZLI-IZMIR-MANISA",,,,
5189.0,TURKEY,"TURKEY:  ERZURUM, KARS",,,,
5255.0,TURKEY,"TURKEY:  CAMELI, DENIZLI",,,,
5285.0,TURKEY,TURKEY:  ERZURUM PROVINCE,,,,
5293.0,TURKEY,TURKEY:  KAGIZMAN,,,,
5317.0,TURKEY,TURKEY:  ERZINCAN,,,,
5419.0,TURKEY,"TURKEY:   DINAR, EVCILER",,,,
5497.0,TURKEY,"TURKEY:  ADANA, CEYHAN",,,,
5527.0,TURKEY,"TURKEY:  ISTANBUL, KOCAELI, SAKARYA",,,,
5530.0,TURKEY,TURKEY:  IZMIT,,,,
5533.0,TURKEY,TURKEY:  ADAPAZARI-GOLUCK-KOCAELI,,,,
5542.0,TURKEY,"TURKEY:  ADAPAZARI, KOCEALI, GOLCUK",,,,
5543.0,TURKEY,"TURKEY:  BOLU-DUZCE-KAYNASLI, ADAPAZARI, ZONGULDAK",,,,
5547.0,TURKEY,"TURKEY:  GORESKEN, ERZURUM PROVINCE",,,,
5558.0,TURKEY,"TURKEY:  DOGANYOL, PUTURGE",,,,
5561.0,TURKEY,"TURKEY:  CERKES, CUBUK, ORTA",,,,
5586.0,TURKEY,TURKEY:  AFYON-BOLVADIN,,,,
5602.0,TURKEY,TURKEY:  OSMANIYE,,,,
5620.0,TURKEY,TURKEY:  AFYON,,,,
5676.0,TURKEY,"TURKEY:  SAGLAMTAS, PULUMUR",,,,
5690.0,TURKEY,"TURKEY:  IZMIR, SEFERIHISAR",,,,
5692.0,TURKEY,TURKEY:  BINGOL,,,,
5709.0,TURKEY,TURKEY:  WESTERN:  BULDAN,,,,
5710.0,TURKEY,TURKEY:  WESTERN:  BULDAN,,,,
5767.0,TURKEY,TURKEY:  ERZURUM,,,,
5769.0,TURKEY,TURKEY:  ASKALE,,,,
5787.0,TURKEY,TURKEY:  DOGUBEYAZIT,,,,
5793.0,TURKEY,TURKEY:  DOGUBEYAZIT,,,,
5795.0,TURKEY,TURKEY:  BODRUM,,,,
5797.0,TURKEY,"TURKEY:  ELAZIG, SIVRICE",,,,
5834.0,TURKEY,TURKEY:  MARMARIS,,,,
5841.0,TURKEY,TURKEY:  HAKKARI,,,,
5851.0,TURKEY,"TURKEY:  CAT, KARLIOVA",,,,
5853.0,TURKEY,TURKEY:  EASTERN:  BINGOL PROVINCE,,,,
6765.0,TURKEY,"TURKEY:  BAHCEKARADALAK, SIRAPINAR, YENIYAPANSEYHLI",,,,
6779.0,TURKEY,TURKEY:  IZMIR,,,,
7251.0,TURKEY,TURKEY:  DOGANYOL,,,,
7253.0,TURKEY,TURKEY:  AKHISAR,,,,
7247.0,TURKEY,TURKEY:  HAKKARI,,,,
7455.0,TURKEY,TURKEY:  E,,,,
7463.0,TURKEY,"TURKEY:  DOGANKOY, PUTURGE, SIVRICE",,,,
7725.0,TURKEY,"TURKEY:  CENTRAL:  YENIYAPAN, ABAZLAR, SUYUGUZEL",,,,
7726.0,TURKEY,TURKEY:  CENTRAL:  ANKARA,,,,
8176.0,TURKEY,TURKEY:  ADIYAMAN,,,,
8892.0,TURKEY,"TURKEY:  ELAZIG PROVINCE:  OKCULAR, YUKARI DEMIRCI",,,,
9833.0,TURKEY,TURKEY:  SIMAV,,,,
9845.0,TURKEY,"TURKEY:  ERCIS, VAN",,,,
9852.0,TURKEY,TURKEY:  VAN,,,,
9921.0,TURKEY,TURKEY:  FETHIYE; GREECE:  RHODES,,,,
9949.0,TURKEY,TURKEY:  SIRNAK,,,,
10405.0,TURKEY,TURKEY:  CANAKKALE,,,,
10251.0,TURKEY,"TURKEY: MANISA: SARUHANLI, GOLMARMARA",,,,
10260.0,TURKEY,"TURKEY: BODRUM, DATCA; GREECE: KOS",,,,
10328.0,TURKEY,TURKEY:  ADIYAMAN,,,,
10433.0,TURKEY,TURKEY:  DENIZLI,,,,
10449.0,TURKEY,TURKEY:  ISTANBUL,,,,
10475.0,TURKEY,TURKEY:  ELAZIG AND MALATYA PROVINCES,,,,
10504.0,TURKEY,TURKEY:  BINGOL,,,,
10507.0,TURKEY,TURKEY:  VAN,,,,
10521.0,TURKEY,GREECE:  SAMOS; TURKEY:  IZMIR,,,,
10662.0,TURKEY,TURKEY: KAHRAMANMARAS; SYRIA,,,,
10663.0,TURKEY,TURKEY; SYRIA,,,,
10665.0,TURKEY,TURKEY; SYRIA,,,,
10667.0,TURKEY,TURKEY: MALATYA;  SYRIA: NW,,,,
2575.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
2895.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
2915.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
10416.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  GUADALCANAL,,,,
3284.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6300.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
3476.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SAN CRISTOBAL ISLAND,,,,
3478.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
3536.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
6101.0,SOLOMON ISLANDS,SOLOMON ISLANDS; NEW CALEDONIA,,,,
3565.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
3637.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6363.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SOLOMON SEA,,,,
9959.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6371.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  FAURO ISLAND,,,,
6379.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
4154.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
4198.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6399.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
9960.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
9961.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
4368.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  GUADALCANAL,,,,
4386.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
7445.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
4472.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA ISABEL ISLAND,,,,
9962.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6443.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6598.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6798.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6797.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
4773.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
4774.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
4881.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS:  BANKS,,,,
4885.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS; VANUATU,,,,
4948.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
5024.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  GUADALCANAL,,,,
5079.0,SOLOMON ISLANDS,"SOLOMON ISLANDS:  HONIARA, GUADACANAL",,,,
6818.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
5165.0,SOLOMON ISLANDS,"SOLOMON ISLANDS:  SAN CRISTOBAL, GUADALCANAL",,,,
6478.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6481.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
6331.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
5438.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  BOUGAINVILLE ISLAND,,,,
5458.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS; VANUATU,,,,
5672.0,SOLOMON ISLANDS,"SOLOMON ISLANDS:  HONIARA, SAN CRISTOBAL",,,,
7457.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
8136.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
8572.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
8672.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
8673.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
8692.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
9926.0,SOLOMON ISLANDS,SOLOMON ISLANDS: GUADALCANAL,,,,
9958.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
9963.0,SOLOMON ISLANDS,SOLOMON ISLANDS:  SANTA CRUZ ISLANDS,,,,
10084.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
10085.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
10147.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
10146.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
10441.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
10218.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
10219.0,SOLOMON ISLANDS,SOLOMON ISLANDS,,,,
10655.0,SOLOMON ISLANDS,SOLOMON ISLANDS: HONIARA,,,,
6232.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
6234.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  RABAUL HARBOR,,,,
2610.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,,,
2713.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
2782.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,,,,
2787.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
2808.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,,,,
6249.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
7464.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  MATUPI HARBOR,,,,
6254.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  MATUPIT ISLAND,,,,
2976.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON ISLANDS,,,,
6261.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,,,
3043.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON ISLANDS,,,,
3058.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  N COAST,,,,
3089.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,,,
3114.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  N COAST,,,,
3140.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON ISLANDS,,,,
3150.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,,,,
7461.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
6286.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:   BISMARCK ARCHIPELAGO,,,,
6287.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:   BISMARCK ARCHIPELAGO,,,,
6088.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
6090.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
7458.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
9232.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,,,
9900.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,,,,
3559.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  N-CENTRAL,,,,
10010.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  KERAVIA, RABAUL, KOKOPO",,,,
6110.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,,,
3617.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,,,
3635.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BOUGAINVILLE ISLAND,,,,
6345.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
3779.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,,,,
3816.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,,,,
3834.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,,,,
3853.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,,,,
6360.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
3967.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,,,
7529.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
4020.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  SOLOMON ISLANDS,,,,
6372.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
6389.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  W. SOLOMON SEA,,,,
4331.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN,,,,
4415.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
4427.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,,,,
4469.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  N COAST, WEWAK, DAGUA",,,,
6597.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
4550.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  MADANG,,,,
4574.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND: BOUGAINVILLE,,,,
4576.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA  RABAUL,,,,
6437.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA,,,,
4694.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  BISMARCK SEA: BOUGAINVILLE,,,,
4695.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  SOLOMON ISLANDS: BUIN, BOKU",,,,
6452.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  ADMIRALTY ISLANDS,,,,
4837.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  E, MT HAGEN",,,,
4965.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW IRELAND,,,,
5009.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  ULAWUN, RABAUL",,,,
5029.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  KARKAR,,,,
5068.0,PAPUA NEW GUINEA,"PAPUA NEW GUINEA:  NEW BRITAIN:  BIALLA, PIONA",,,,
5069.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA:  NEW BRITAIN:  RABAUL,,,,
7877.0,PAPUA NEW GUINEA,PAPUA NEW GUINEA,,,,
